  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    53.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  13.300   1.8901   0.01176   0.00765  -0.0971   0.0050   1.0000
  13.400   1.8983   0.01186   0.00775  -0.0967   0.0050   1.0000
  13.500   1.9064   0.01197   0.00785  -0.0962   0.0050   1.0000
  13.600   1.9144   0.01207   0.00795  -0.0958   0.0050   1.0000
  13.700   1.9221   0.01218   0.00806  -0.0952   0.0050   1.0000
  13.800   1.9291   0.01228   0.00816  -0.0946   0.0050   1.0000
  13.900   1.9356   0.01240   0.00827  -0.0938   0.0050   1.0000
  14.000   1.9420   0.01251   0.00839  -0.0930   0.0049   1.0000
  14.100   1.9481   0.01263   0.00851  -0.0922   0.0049   1.0000
  14.200   1.9544   0.01276   0.00864  -0.0914   0.0049   1.0000
  14.300   1.9610   0.01289   0.00877  -0.0907   0.0048   1.0000
  14.400   1.9675   0.01303   0.00890  -0.0899   0.0048   1.0000
  14.500   1.9735   0.01317   0.00905  -0.0891   0.0048   1.0000
  14.600   1.9794   0.01333   0.00921  -0.0883   0.0047   1.0000
  14.700   1.9856   0.01349   0.00937  -0.0876   0.0046   1.0000
  14.800   1.9919   0.01365   0.00953  -0.0869   0.0045   1.0000
  14.900   1.9975   0.01382   0.00970  -0.0861   0.0044   1.0000
  15.000   2.0032   0.01400   0.00988  -0.0852   0.0044   1.0000
  15.100   2.0093   0.01417   0.01005  -0.0845   0.0043   1.0000
  15.200   2.0154   0.01435   0.01023  -0.0838   0.0042   1.0000
  15.300   2.0212   0.01454   0.01042  -0.0831   0.0041   1.0000
  15.400   2.0269   0.01473   0.01061  -0.0823   0.0041   1.0000
  15.500   2.0328   0.01491   0.01079  -0.0816   0.0040   1.0000
  15.600   2.0389   0.01510   0.01098  -0.0810   0.0039   1.0000
  15.700   2.0444   0.01531   0.01119  -0.0802   0.0038   1.0000
  15.800   2.0498   0.01552   0.01141  -0.0795   0.0037   1.0000
  15.900   2.0556   0.01573   0.01161  -0.0788   0.0036   1.0000
  16.000   2.0617   0.01593   0.01182  -0.0782   0.0036   1.0000
